time,pv_measurement
2020-07-16 00:00:00,-3.3816114604859725e-12
2020-07-16 00:00:00,36.92245008214992
2020-07-16 01:00:00,0.13264648324745648
2020-07-16 01:00:00,36.92245008214992
2020-07-16 02:00:00,12.424553931158457
2020-07-16 02:00:00,36.92245008214992
2020-07-16 03:00:00,36.92245008214992
2020-07-16 03:00:00,50.892034073901506
2020-07-16 04:00:00,152.76453321054518
2020-07-16 04:00:00,36.92245008214992
2020-07-16 05:00:00,36.92245008214992
2020-07-16 05:00:00,322.8173247381196
2020-07-16 06:00:00,36.92245008214992
2020-07-16 06:00:00,547.785760331541
2020-07-16 07:00:00,36.92245008214992
2020-07-16 07:00:00,741.7591343386832
2020-07-16 08:00:00,890.8537815126253
2020-07-16 08:00:00,36.92245008214992
2020-07-16 09:00:00,988.7911016461607
2020-07-16 09:00:00,36.92245008214992
2020-07-16 10:00:00,36.92245008214992
2020-07-16 10:00:00,1034.0677679291136
2020-07-16 11:00:00,36.92245008214992
2020-07-16 11:00:00,1034.2888454011982
2020-07-16 12:00:00,36.92245008214992
2020-07-16 12:00:00,979.0636928744328
2020-07-16 13:00:00,571.8832047887767
2020-07-16 13:00:00,36.92245008214992
2020-07-16 14:00:00,36.92245008214992
2020-07-16 14:00:00,428.62500287787145
2020-07-16 15:00:00,637.4989985035246
2020-07-16 15:00:00,36.92245008214992
2020-07-16 16:00:00,36.92245008214992
2020-07-16 16:00:00,453.2972487625274
2020-07-16 17:00:00,36.92245008214992
2020-07-16 17:00:00,251.3208702659179
2020-07-16 18:00:00,56.949556809023115
2020-07-16 18:00:00,36.92245008214992
2020-07-16 19:00:00,36.56621388281099
2020-07-16 19:00:00,36.92245008214992
2020-07-16 20:00:00,36.92245008214992
2020-07-16 20:00:00,8.754667894551933
2020-07-16 21:00:00,36.92245008214992
2020-07-16 21:00:00,-3.3816114604859725e-12
2020-07-16 22:00:00,-3.3816114604859725e-12
2020-07-16 22:00:00,36.92245008214992
2020-07-16 23:00:00,-3.3816114604859725e-12
2020-07-16 23:00:00,36.92245008214992
2020-07-17 00:00:00,36.92245008214992
2020-07-17 00:00:00,-3.3816114604859725e-12
2020-07-17 01:00:00,36.92245008214992
2020-07-17 01:00:00,-3.3816114604859725e-12
2020-07-17 02:00:00,1.6359732934236215
2020-07-17 02:00:00,36.92245008214992
2020-07-17 03:00:00,36.92245008214992
2020-07-17 03:00:00,12.159260964656779
2020-07-17 04:00:00,36.92245008214992
2020-07-17 04:00:00,40.634039369170026
2020-07-17 05:00:00,89.62480718314625
2020-07-17 05:00:00,36.92245008214992
2020-07-17 06:00:00,147.19338091400996
2020-07-17 06:00:00,36.92245008214992
2020-07-17 07:00:00,36.92245008214992
2020-07-17 07:00:00,211.7922182571681
2020-07-17 08:00:00,145.60162311499994
2020-07-17 08:00:00,36.92245008214992
2020-07-17 09:00:00,178.80745942212639
2020-07-17 09:00:00,36.92245008214992
2020-07-17 10:00:00,305.7501438931784
2020-07-17 10:00:00,36.92245008214992
2020-07-17 11:00:00,36.92245008214992
2020-07-17 11:00:00,322.8615402325365
2020-07-17 12:00:00,187.1199723725122
2020-07-17 12:00:00,36.92245008214992
2020-07-17 13:00:00,224.74735812133332
2020-07-17 13:00:00,36.92245008214992
2020-07-17 14:00:00,82.94826752618737
2020-07-17 14:00:00,36.92245008214992
2020-07-17 15:00:00,36.92245008214992
2020-07-17 15:00:00,85.15904224703468
2020-07-17 16:00:00,49.919293196728695
2020-07-17 16:00:00,36.92245008214992
2020-07-17 17:00:00,44.74608034994601
2020-07-17 17:00:00,36.92245008214992
2020-07-17 18:00:00,17.730413261191977
2020-07-17 18:00:00,36.92245008214992
2020-07-17 19:00:00,1.76861977667446
2020-07-17 19:00:00,36.92245008214992
2020-07-17 20:00:00,-3.3816114604859725e-12
2020-07-17 20:00:00,36.92245008214992
2020-07-17 21:00:00,-3.3816114604859725e-12
2020-07-17 21:00:00,36.92245008214992
2020-07-17 22:00:00,36.92245008214992
2020-07-17 22:00:00,-3.3816114604859725e-12
2020-07-17 23:00:00,36.92245008214992
2020-07-17 23:00:00,-3.3816114604859725e-12
2020-07-18 00:00:00,-3.3816114604859725e-12
2020-07-18 00:00:00,36.92245008214992
2020-07-18 01:00:00,-3.3816114604859725e-12
2020-07-18 01:00:00,36.92245008214992
2020-07-18 02:00:00,36.92245008214992
2020-07-18 02:00:00,6.676539656955471
2020-07-18 03:00:00,36.92245008214992
2020-07-18 03:00:00,39.351790031078586
2020-07-18 04:00:00,36.92245008214992
2020-07-18 04:00:00,107.44365143317548
2020-07-18 05:00:00,249.41960400598919
2020-07-18 05:00:00,36.92245008214992
2020-07-18 06:00:00,593.6372280419141
2020-07-18 06:00:00,36.92245008214992
2020-07-18 07:00:00,36.92245008214992
2020-07-18 07:00:00,601.772879014632
2020-07-18 08:00:00,540.3575572694941
2020-07-18 08:00:00,36.92245008214992
2020-07-18 09:00:00,976.5876251870836
2020-07-18 09:00:00,36.92245008214992
2020-07-18 10:00:00,735.8342580868125
2020-07-18 10:00:00,36.92245008214992
2020-07-18 11:00:00,866.535259583305
2020-07-18 11:00:00,36.92245008214992
2020-07-18 12:00:00,36.92245008214992
2020-07-18 12:00:00,673.8441349142541
2020-07-18 13:00:00,36.92245008214992
2020-07-18 13:00:00,506.6211350293644
2020-07-18 14:00:00,375.1242546333668
2020-07-18 14:00:00,36.92245008214992
2020-07-18 15:00:00,36.92245008214992
2020-07-18 15:00:00,230.62801887878712
2020-07-18 16:00:00,36.92245008214992
2020-07-18 16:00:00,242.12404742719312
2020-07-18 17:00:00,36.92245008214992
2020-07-18 17:00:00,76.84652929664882
2020-07-18 18:00:00,36.92245008214992
2020-07-18 18:00:00,5.792229768616549
2020-07-18 19:00:00,36.92245008214992
2020-07-18 19:00:00,9.90427074939253
2020-07-18 20:00:00,20.69285138712736
2020-07-18 20:00:00,36.92245008214992
2020-07-18 21:00:00,0.7958788995016469
2020-07-18 21:00:00,36.92245008214992
2020-07-18 22:00:00,36.92245008214992
2020-07-18 22:00:00,-3.3816114604859725e-12
2020-07-18 23:00:00,-3.3816114604859725e-12
2020-07-18 23:00:00,36.92245008214992
2020-07-19 00:00:00,-3.3816114604859725e-12
2020-07-19 00:00:00,36.92245008214992
2020-07-19 01:00:00,-3.3816114604859725e-12
2020-07-19 01:00:00,36.92245008214992
2020-07-19 02:00:00,-3.3816114604859725e-12
2020-07-19 02:00:00,36.92245008214992
2020-07-19 03:00:00,36.92245008214992
2020-07-19 03:00:00,13.751018763666835
2020-07-19 04:00:00,53.014377805914926
2020-07-19 04:00:00,36.92245008214992
2020-07-19 05:00:00,36.92245008214992
2020-07-19 05:00:00,53.058593300331864
2020-07-19 06:00:00,186.36830896742413
2020-07-19 06:00:00,36.92245008214992
2020-07-19 07:00:00,405.6771612754766
2020-07-19 07:00:00,36.92245008214992
2020-07-19 08:00:00,36.92245008214992
2020-07-19 08:00:00,855.3487394958179
2020-07-19 09:00:00,923.9269713365011
2020-07-19 09:00:00,36.92245008214992
2020-07-19 10:00:00,808.7456083803565
2020-07-19 10:00:00,36.92245008214992
2020-07-19 11:00:00,671.2354207436543
2020-07-19 11:00:00,36.92245008214992
2020-07-19 12:00:00,919.7264993668911
2020-07-19 12:00:00,36.92245008214992
2020-07-19 13:00:00,890.7653505237913
2020-07-19 13:00:00,36.92245008214992
2020-07-19 14:00:00,627.5062967652948
2020-07-19 14:00:00,36.92245008214992
2020-07-19 15:00:00,533.8578795902031
2020-07-19 15:00:00,36.92245008214992
2020-07-19 16:00:00,36.92245008214992
2020-07-19 16:00:00,332.85424197076634
2020-07-19 17:00:00,124.37818579486581
2020-07-19 17:00:00,36.92245008214992
2020-07-19 18:00:00,41.164625302173384
2020-07-19 18:00:00,36.92245008214992
2020-07-19 19:00:00,6.632324162538524
2020-07-19 19:00:00,36.92245008214992
2020-07-19 20:00:00,36.92245008214992
2020-07-19 20:00:00,-3.3816114604859725e-12
2020-07-19 21:00:00,-3.3816114604859725e-12
2020-07-19 21:00:00,36.92245008214992
2020-07-19 22:00:00,-3.3816114604859725e-12
2020-07-19 22:00:00,36.92245008214992
2020-07-19 23:00:00,36.92245008214992
2020-07-19 23:00:00,-3.3816114604859725e-12
2020-07-20 00:00:00,-3.3816114604859725e-12
2020-07-20 00:00:00,36.92245008214992
2020-07-20 01:00:00,-3.3816114604859725e-12
2020-07-20 01:00:00,36.92245008214992
2020-07-20 02:00:00,1.0169563715863772
2020-07-20 02:00:00,36.92245008214992
2020-07-20 03:00:00,36.92245008214992
2020-07-20 03:00:00,12.601415908826237
2020-07-20 04:00:00,36.92245008214992
2020-07-20 04:00:00,34.09014619546201
2020-07-20 05:00:00,36.92245008214992
2020-07-20 05:00:00,82.68297455968572
2020-07-20 06:00:00,36.92245008214992
2020-07-20 06:00:00,229.47841602394658
2020-07-20 07:00:00,36.92245008214992
2020-07-20 07:00:00,171.15817888799472
2020-07-20 08:00:00,36.92245008214992
2020-07-20 08:00:00,269.5818694601166
2020-07-20 09:00:00,36.92245008214992
2020-07-20 09:00:00,377.46767583746487
2020-07-20 10:00:00,239.60376424542721
2020-07-20 10:00:00,36.92245008214992
2020-07-20 11:00:00,36.92245008214992
2020-07-20 11:00:00,385.0727408771797
2020-07-20 12:00:00,409.25861632324916
2020-07-20 12:00:00,36.92245008214992
2020-07-20 13:00:00,231.86605272246163
2020-07-20 13:00:00,36.92245008214992
2020-07-20 14:00:00,36.92245008214992
2020-07-20 14:00:00,245.26334753079627
2020-07-20 15:00:00,210.6868308967445
2020-07-20 15:00:00,36.92245008214992
2020-07-20 16:00:00,36.92245008214992
2020-07-20 16:00:00,159.97165880050738
2020-07-20 17:00:00,36.92245008214992
2020-07-20 17:00:00,206.44214343271764
2020-07-20 18:00:00,36.92245008214992
2020-07-20 18:00:00,83.3462069759399
2020-07-20 19:00:00,36.92245008214992
2020-07-20 19:00:00,46.55891562104079
2020-07-20 20:00:00,36.92245008214992
2020-07-20 20:00:00,11.93818349257205
2020-07-20 21:00:00,36.92245008214992
2020-07-20 21:00:00,0.13264648324745648
2020-07-20 22:00:00,36.92245008214992
2020-07-20 22:00:00,-3.3816114604859725e-12
2020-07-20 23:00:00,36.92245008214992
2020-07-20 23:00:00,-3.3816114604859725e-12
2020-07-21 00:00:00,-3.3816114604859725e-12
2020-07-21 00:00:00,36.92245008214992
2020-07-21 01:00:00,-3.3816114604859725e-12
2020-07-21 01:00:00,36.92245008214992
2020-07-21 02:00:00,2.387636698511704
2020-07-21 02:00:00,36.92245008214992
2020-07-21 03:00:00,26.440865661330346
2020-07-21 03:00:00,36.92245008214992
2020-07-21 04:00:00,118.89546448716452
2020-07-21 04:00:00,36.92245008214992
2020-07-21 05:00:00,241.06287556118644
2020-07-21 05:00:00,36.92245008214992
2020-07-21 06:00:00,154.71001496489077
2020-07-21 06:00:00,36.92245008214992
2020-07-21 07:00:00,173.6342465753437
2020-07-21 07:00:00,36.92245008214992
2020-07-21 08:00:00,36.92245008214992
2020-07-21 08:00:00,295.49214918844694
2020-07-21 09:00:00,36.92245008214992
2020-07-21 09:00:00,265.4698284793406
2020-07-21 10:00:00,240.48807413376608
2020-07-21 10:00:00,36.92245008214992
2020-07-21 11:00:00,360.09098653160515
2020-07-21 11:00:00,36.92245008214992
2020-07-21 12:00:00,36.92245008214992
2020-07-21 12:00:00,301.2843789570669
2020-07-21 13:00:00,415.9351559802079
2020-07-21 13:00:00,36.92245008214992
2020-07-21 14:00:00,36.92245008214992
2020-07-21 14:00:00,438.4408426384334
2020-07-21 15:00:00,394.0042707494028
2020-07-21 15:00:00,36.92245008214992
2020-07-21 16:00:00,36.92245008214992
2020-07-21 16:00:00,266.22149188442864
2020-07-21 17:00:00,82.01974214343151
2020-07-21 17:00:00,36.92245008214992
2020-07-21 18:00:00,53.89868769425384
2020-07-21 18:00:00,36.92245008214992
2020-07-21 19:00:00,36.92245008214992
2020-07-21 19:00:00,24.451168412567778
2020-07-21 20:00:00,36.92245008214992
2020-07-21 20:00:00,7.560849545294391
2020-07-21 21:00:00,-3.3816114604859725e-12
2020-07-21 21:00:00,36.92245008214992
2020-07-21 22:00:00,36.92245008214992
2020-07-21 22:00:00,-3.3816114604859725e-12
2020-07-21 23:00:00,-3.3816114604859725e-12
2020-07-21 23:00:00,36.92245008214992
2020-07-22 00:00:00,-3.3816114604859725e-12
2020-07-22 00:00:00,36.92245008214992
2020-07-22 01:00:00,-3.3816114604859725e-12
2020-07-22 01:00:00,36.92245008214992
2020-07-22 02:00:00,36.92245008214992
2020-07-22 02:00:00,2.87400713709811
2020-07-22 03:00:00,36.92245008214992
2020-07-22 03:00:00,40.23609991941751
2020-07-22 04:00:00,36.92245008214992
2020-07-22 04:00:00,79.10151951191307
2020-07-22 05:00:00,36.92245008214992
2020-07-22 05:00:00,140.7821342235528
2020-07-22 06:00:00,36.92245008214992
2020-07-22 06:00:00,299.38311269713824
2020-07-22 07:00:00,36.92245008214992
2020-07-22 07:00:00,320.4296880396045
2020-07-22 08:00:00,36.92245008214992
2020-07-22 08:00:00,358.98559917118143
2020-07-22 09:00:00,210.46575342465977
2020-07-22 09:00:00,36.92245008214992
2020-07-22 10:00:00,358.32236675492726
2020-07-22 10:00:00,36.92245008214992
2020-07-22 11:00:00,330.4223897778343
2020-07-22 11:00:00,36.92245008214992
2020-07-22 12:00:00,363.45136410729305
2020-07-22 12:00:00,36.92245008214992
2020-07-22 13:00:00,36.92245008214992
2020-07-22 13:00:00,375.74327155520405
2020-07-22 14:00:00,36.92245008214992
2020-07-22 14:00:00,535.0074824450436
2020-07-22 15:00:00,36.92245008214992
2020-07-22 15:00:00,520.1952918153668
2020-07-22 16:00:00,36.92245008214992
2020-07-22 16:00:00,253.35478300909745
2020-07-22 17:00:00,36.92245008214992
2020-07-22 17:00:00,124.24553931161499
2020-07-22 18:00:00,86.30864510187527
2020-07-22 18:00:00,36.92245008214992
2020-07-22 19:00:00,46.64734660987469
2020-07-22 19:00:00,36.92245008214992
2020-07-22 20:00:00,3.7141015310200856
2020-07-22 20:00:00,36.92245008214992
2020-07-22 21:00:00,-3.3816114604859725e-12
2020-07-22 21:00:00,36.92245008214992
2020-07-22 22:00:00,-3.3816114604859725e-12
2020-07-22 22:00:00,36.92245008214992
2020-07-22 23:00:00,36.92245008214992
2020-07-22 23:00:00,-3.3816114604859725e-12
2020-07-23 00:00:00,36.92245008214992
2020-07-23 00:00:00,-3.3816114604859725e-12
2020-07-23 01:00:00,36.92245008214992
2020-07-23 01:00:00,-3.3816114604859725e-12
2020-07-23 02:00:00,36.92245008214992
2020-07-23 02:00:00,0.2652929664982946
2020-07-23 03:00:00,4.33311845285733
2020-07-23 03:00:00,36.92245008214992
2020-07-23 04:00:00,80.4721998388384
2020-07-23 04:00:00,36.92245008214992
2020-07-23 05:00:00,100.36917232646411
2020-07-23 05:00:00,36.92245008214992
2020-07-23 06:00:00,36.92245008214992
2020-07-23 06:00:00,202.5511799240264
2020-07-23 07:00:00,296.06695061586726
2020-07-23 07:00:00,36.92245008214992
2020-07-23 08:00:00,36.92245008214992
2020-07-23 08:00:00,386.7529296650236
2020-07-23 09:00:00,36.92245008214992
2020-07-23 09:00:00,465.81023368252306
2020-07-23 10:00:00,575.5973063198002
2020-07-23 10:00:00,36.92245008214992
2020-07-23 11:00:00,36.92245008214992
2020-07-23 11:00:00,1052.9919995395665
2020-07-23 12:00:00,36.92245008214992
2020-07-23 12:00:00,1054.6721883274106
2020-07-23 13:00:00,36.92245008214992
2020-07-23 13:00:00,818.6498791297525
2020-07-23 14:00:00,36.92245008214992
2020-07-23 14:00:00,593.4161505698294
2020-07-23 15:00:00,36.92245008214992
2020-07-23 15:00:00,482.16996661679315
2020-07-23 16:00:00,36.92245008214992
2020-07-23 16:00:00,204.09872222861955
2020-07-23 17:00:00,125.88151260504199
2020-07-23 17:00:00,36.92245008214992
2020-07-23 18:00:00,78.96887302866224
2020-07-23 18:00:00,36.92245008214992
2020-07-23 19:00:00,36.92245008214992
2020-07-23 19:00:00,26.661943133415075
2020-07-23 20:00:00,36.92245008214992
2020-07-23 20:00:00,2.6529296650133802
2020-07-23 21:00:00,36.92245008214992
2020-07-23 21:00:00,-3.3816114604859725e-12
2020-07-23 22:00:00,36.92245008214992
2020-07-23 22:00:00,-3.3816114604859725e-12
2020-07-23 23:00:00,36.92245008214992
2020-07-23 23:00:00,-3.3816114604859725e-12
2020-07-24 00:00:00,36.92245008214992
2020-07-24 00:00:00,-3.3816114604859725e-12
2020-07-24 01:00:00,36.92245008214992
2020-07-24 01:00:00,-3.3816114604859725e-12
2020-07-24 02:00:00,36.92245008214992
2020-07-24 02:00:00,1.1053873604202693
2020-07-24 03:00:00,36.92245008214992
2020-07-24 03:00:00,3.316162081267571
2020-07-24 04:00:00,27.369391044086218
2020-07-24 04:00:00,36.92245008214992
2020-07-24 05:00:00,51.28997352365401
2020-07-24 05:00:00,36.92245008214992
2020-07-24 06:00:00,36.92245008214992
2020-07-24 06:00:00,56.90534131460617
2020-07-24 07:00:00,91.0397030044885
2020-07-24 07:00:00,36.92245008214992
2020-07-24 08:00:00,36.92245008214992
2020-07-24 08:00:00,84.54002532519743
2020-07-24 09:00:00,36.92245008214992
2020-07-24 09:00:00,102.49151605847753
2020-07-24 10:00:00,36.92245008214992
2020-07-24 10:00:00,233.81153447680725
2020-07-24 11:00:00,36.92245008214992
2020-07-24 11:00:00,178.4095199723739
2020-07-24 12:00:00,161.1654771497649
2020-07-24 12:00:00,36.92245008214992
2020-07-24 13:00:00,36.92245008214992
2020-07-24 13:00:00,145.73426959825076
2020-07-24 14:00:00,36.92245008214992
2020-07-24 14:00:00,141.09164268447142
2020-07-24 15:00:00,123.8033843674455
2020-07-24 15:00:00,36.92245008214992
2020-07-24 16:00:00,36.92245008214992
2020-07-24 16:00:00,100.32495683204718
2020-07-24 17:00:00,36.92245008214992
2020-07-24 17:00:00,47.443225509379715
2020-07-24 18:00:00,36.92245008214992
2020-07-24 18:00:00,32.896327846204464
2020-07-24 19:00:00,7.826142511796066
2020-07-24 19:00:00,36.92245008214992
2020-07-24 20:00:00,-3.3816114604859725e-12
2020-07-24 20:00:00,36.92245008214992
2020-07-24 21:00:00,36.92245008214992
2020-07-24 21:00:00,-3.3816114604859725e-12
2020-07-24 22:00:00,36.92245008214992
2020-07-24 22:00:00,-3.3816114604859725e-12
2020-07-24 23:00:00,36.92245008214992
2020-07-24 23:00:00,-3.3816114604859725e-12
2020-07-25 00:00:00,-3.3816114604859725e-12
2020-07-25 00:00:00,36.92245008214992
2020-07-25 01:00:00,36.92245008214992
2020-07-25 01:00:00,-3.3816114604859725e-12
2020-07-25 02:00:00,0.35372395533218665
2020-07-25 02:00:00,36.92245008214992
2020-07-25 03:00:00,11.540244042819534
2020-07-25 03:00:00,36.92245008214992
2020-07-25 04:00:00,34.178577184295904
2020-07-25 04:00:00,36.92245008214992
2020-07-25 05:00:00,112.66107977437512
2020-07-25 05:00:00,36.92245008214992
2020-07-25 06:00:00,36.92245008214992
2020-07-25 06:00:00,127.95964084263845
2020-07-25 07:00:00,36.92245008214992
2020-07-25 07:00:00,164.65850120870368
2020-07-25 08:00:00,36.92245008214992
2020-07-25 08:00:00,287.48914469897977
2020-07-25 09:00:00,337.93902382871516
2020-07-25 09:00:00,36.92245008214992
2020-07-25 10:00:00,36.92245008214992
2020-07-25 10:00:00,483.6732934269693
2020-07-25 11:00:00,332.1025785656783
2020-07-25 11:00:00,36.92245008214992
2020-07-25 12:00:00,36.92245008214992
2020-07-25 12:00:00,276.78899505007877
2020-07-25 13:00:00,567.505870841499
2020-07-25 13:00:00,36.92245008214992
2020-07-25 14:00:00,669.7320939334783
2020-07-25 14:00:00,36.92245008214992
2020-07-25 15:00:00,36.92245008214992
2020-07-25 15:00:00,548.3605617589614
2020-07-25 16:00:00,379.6342350638953
2020-07-25 16:00:00,36.92245008214992
2020-07-25 17:00:00,226.4717624035942
2020-07-25 17:00:00,36.92245008214992
2020-07-25 18:00:00,103.99484286865368
2020-07-25 18:00:00,36.92245008214992
2020-07-25 19:00:00,36.92245008214992
2020-07-25 19:00:00,61.50375273396855
2020-07-25 20:00:00,7.560849545294391
2020-07-25 20:00:00,36.92245008214992
2020-07-25 21:00:00,36.92245008214992
2020-07-25 21:00:00,-3.3816114604859725e-12
2020-07-25 22:00:00,-3.3816114604859725e-12
2020-07-25 22:00:00,36.92245008214992
2020-07-25 23:00:00,-3.3816114604859725e-12
2020-07-25 23:00:00,36.92245008214992
2020-07-26 00:00:00,36.92245008214992
2020-07-26 00:00:00,-3.3816114604859725e-12
2020-07-26 01:00:00,-3.3816114604859725e-12
2020-07-26 01:00:00,36.92245008214992
2020-07-26 02:00:00,36.92245008214992
2020-07-26 02:00:00,4.244687464023437
2020-07-26 03:00:00,36.92245008214992
2020-07-26 03:00:00,34.93024058938399
2020-07-26 04:00:00,36.92245008214992
2020-07-26 04:00:00,111.55569241395148
2020-07-26 05:00:00,36.92245008214992
2020-07-26 05:00:00,260.0313226660563
2020-07-26 06:00:00,482.96584551629815
2020-07-26 06:00:00,36.92245008214992
2020-07-26 07:00:00,556.849936687015
2020-07-26 07:00:00,36.92245008214992
2020-07-26 08:00:00,830.8975710832467
2020-07-26 08:00:00,36.92245008214992
2020-07-26 09:00:00,909.6453666398277
2020-07-26 09:00:00,36.92245008214992
2020-07-26 10:00:00,953.4629216070208
2020-07-26 10:00:00,36.92245008214992
2020-07-26 11:00:00,36.92245008214992
2020-07-26 11:00:00,940.6404282261066
2020-07-26 12:00:00,36.92245008214992
2020-07-26 12:00:00,409.17018533441524
2020-07-26 13:00:00,36.92245008214992
2020-07-26 13:00:00,306.81131575918516
2020-07-26 14:00:00,254.68124784160582
2020-07-26 14:00:00,36.92245008214992
2020-07-26 15:00:00,257.732116956375
2020-07-26 15:00:00,36.92245008214992
2020-07-26 16:00:00,96.52242431218981
2020-07-26 16:00:00,36.92245008214992
2020-07-26 17:00:00,35.72611948888902
2020-07-26 17:00:00,36.92245008214992
2020-07-26 18:00:00,9.948486243809477
2020-07-26 18:00:00,36.92245008214992
2020-07-26 19:00:00,2.343421204094758
2020-07-26 19:00:00,36.92245008214992
2020-07-26 20:00:00,-3.3816114604859725e-12
2020-07-26 20:00:00,36.92245008214992
2020-07-26 21:00:00,-3.3816114604859725e-12
2020-07-26 21:00:00,36.92245008214992
2020-07-26 22:00:00,-3.3816114604859725e-12
2020-07-26 22:00:00,36.92245008214992
2020-07-26 23:00:00,-3.3816114604859725e-12
2020-07-26 23:00:00,36.92245008214992
2020-07-27 00:00:00,36.92245008214992
2020-07-27 00:00:00,-3.3816114604859725e-12
2020-07-27 01:00:00,36.92245008214992
2020-07-27 01:00:00,-3.3816114604859725e-12
2020-07-27 02:00:00,0.7958788995016469
2020-07-27 02:00:00,36.92245008214992
2020-07-27 03:00:00,2.5202831817625424
2020-07-27 03:00:00,36.92245008214992
2020-07-27 04:00:00,36.92245008214992
2020-07-27 04:00:00,10.346425693561992
2020-07-27 05:00:00,36.92245008214992
2020-07-27 05:00:00,19.63167952112066
2020-07-27 06:00:00,24.893323356737234
2020-07-27 06:00:00,36.92245008214992
2020-07-27 07:00:00,94.04635662484083
2020-07-27 07:00:00,36.92245008214992
2020-07-27 08:00:00,36.92245008214992
2020-07-27 08:00:00,371.4543685967603
2020-07-27 09:00:00,387.54880856452866
2020-07-27 09:00:00,36.92245008214992
2020-07-27 10:00:00,36.92245008214992
2020-07-27 10:00:00,574.8014274202951
2020-07-27 11:00:00,36.92245008214992
2020-07-27 11:00:00,791.1920570968291
2020-07-27 12:00:00,921.5835501324027
2020-07-27 12:00:00,36.92245008214992
2020-07-27 13:00:00,879.9767698860568
2020-07-27 13:00:00,36.92245008214992
2020-07-27 14:00:00,755.5101531023535
2020-07-27 14:00:00,36.92245008214992
2020-07-27 15:00:00,36.92245008214992
2020-07-27 15:00:00,605.0448256014861
2020-07-27 16:00:00,36.92245008214992
2020-07-27 16:00:00,425.1761943133497
2020-07-27 17:00:00,36.92245008214992
2020-07-27 17:00:00,231.29125129504138
2020-07-27 18:00:00,64.15668239898532
2020-07-27 18:00:00,36.92245008214992
2020-07-27 19:00:00,36.92245008214992
2020-07-27 19:00:00,24.451168412567778
2020-07-27 20:00:00,3.5814550477692477
2020-07-27 20:00:00,36.92245008214992
2020-07-27 21:00:00,36.92245008214992
2020-07-27 21:00:00,-3.3816114604859725e-12
2020-07-27 22:00:00,36.92245008214992
2020-07-27 22:00:00,-3.3816114604859725e-12
2020-07-27 23:00:00,-3.3816114604859725e-12
2020-07-27 23:00:00,36.92245008214992
2020-07-28 00:00:00,36.92245008214992
2020-07-28 00:00:00,-3.3816114604859725e-12
2020-07-28 01:00:00,-3.3816114604859725e-12
2020-07-28 01:00:00,36.92245008214992
2020-07-28 02:00:00,36.92245008214992
2020-07-28 02:00:00,3.8909635086878693
2020-07-28 03:00:00,36.92245008214992
2020-07-28 03:00:00,36.61042937722794
2020-07-28 04:00:00,93.86949464717307
2020-07-28 04:00:00,36.92245008214992
2020-07-28 05:00:00,36.92245008214992
2020-07-28 05:00:00,266.92893979509984
2020-07-28 06:00:00,36.92245008214992
2020-07-28 06:00:00,492.030021871772
2020-07-28 07:00:00,36.92245008214992
2020-07-28 07:00:00,758.7820996892075
2020-07-28 08:00:00,36.92245008214992
2020-07-28 08:00:00,931.9299758259684
2020-07-28 09:00:00,36.92245008214992
2020-07-28 09:00:00,950.5004834810856
2020-07-28 10:00:00,459.0010475423135
2020-07-28 10:00:00,36.92245008214992
2020-07-28 11:00:00,500.0772418556563
2020-07-28 11:00:00,36.92245008214992
2020-07-28 12:00:00,36.92245008214992
2020-07-28 12:00:00,574.8014274202951
2020-07-28 13:00:00,36.92245008214992
2020-07-28 13:00:00,375.9643490272888
2020-07-28 14:00:00,355.75786807874437
2020-07-28 14:00:00,36.92245008214992
2020-07-28 15:00:00,36.92245008214992
2020-07-28 15:00:00,310.3043398181239
2020-07-28 16:00:00,121.94633360193377
2020-07-28 16:00:00,36.92245008214992
2020-07-28 17:00:00,36.92245008214992
2020-07-28 17:00:00,55.71152296534862
2020-07-28 18:00:00,36.92245008214992
2020-07-28 18:00:00,28.916933348679326
2020-07-28 19:00:00,36.92245008214992
2020-07-28 19:00:00,8.13565097271469
2020-07-28 20:00:00,0.2210774720813486
2020-07-28 20:00:00,36.92245008214992
2020-07-28 21:00:00,-3.3816114604859725e-12
2020-07-28 21:00:00,36.92245008214992
2020-07-28 22:00:00,36.92245008214992
2020-07-28 22:00:00,-3.3816114604859725e-12
2020-07-28 23:00:00,-3.3816114604859725e-12
2020-07-28 23:00:00,36.92245008214992
2020-07-29 00:00:00,-3.3816114604859725e-12
2020-07-29 00:00:00,36.92245008214992
2020-07-29 01:00:00,36.92245008214992
2020-07-29 01:00:00,-3.3816114604859725e-12
2020-07-29 02:00:00,36.92245008214992
2020-07-29 02:00:00,0.7958788995016469
2020-07-29 03:00:00,36.92245008214992
2020-07-29 03:00:00,8.754667894551933
2020-07-29 04:00:00,28.784286865428484
2020-07-29 04:00:00,36.92245008214992
2020-07-29 05:00:00,163.19938989294442
2020-07-29 05:00:00,36.92245008214992
2020-07-29 06:00:00,189.15388511569174
2020-07-29 06:00:00,36.92245008214992
2020-07-29 07:00:00,36.92245008214992
2020-07-29 07:00:00,283.7308276735393
2020-07-29 08:00:00,36.92245008214992
2020-07-29 08:00:00,500.12145735007323
2020-07-29 09:00:00,36.92245008214992
2020-07-29 09:00:00,636.6146886151856
2020-07-29 10:00:00,662.3481063658483
2020-07-29 10:00:00,36.92245008214992
2020-07-29 11:00:00,668.317198112136
2020-07-29 11:00:00,36.92245008214992
2020-07-29 12:00:00,36.92245008214992
