pv_measurement,absolute_humidity_2m:gm3,air_density_2m:kgm3,clear_sky_energy_1h:J,clear_sky_rad:W,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,pressure_100m:hPa,pressure_50m:hPa,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms
-0.0,6.8500004,1.27875,0.0,0.0,278.275,0.0,0.0,0.0,0.0,91.475,7.0,0.0,1.0,1028.1749,1015.0,1021.275,86.15,1027.525,0.0,25.233751,-42.50125,0.0,281.075,96.725,41742.65,1.3,-0.05,1.3
-0.0,6.7,1.281,0.0,0.0,277.95,0.0,0.0,0.0,0.0,97.975,7.0,0.0,1.0,1028.0,1014.875,1021.125,85.725,1027.4,0.0,43.455,-38.72425,0.0,281.17502,99.7,39282.574,1.1,-0.425,1.0
-0.0,6.55,1.283,0.0,0.0,277.65,0.0,0.0,0.0,0.0,99.35,7.0,0.0,1.0,1027.675,1014.5,1020.775,84.95,1027.075,0.0,59.96925,-33.47025,0.0,281.17502,99.825,34232.2,1.1,-0.65,0.9
-0.0,6.5,1.28375,0.0,0.0,277.5,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1027.25,1014.1,1020.375,83.375,1026.675,0.05,74.9635,-27.28725,0.0,281.025,100.0,25884.85,1.1500001,-0.7,0.92499995
-0.0,6.6,1.28175,0.0,0.0,277.725,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1027.0,1013.825,1020.1,81.3,1026.4,0.1,88.86975,-20.6585,0.0,280.8,100.0,25596.8,1.1500001,-0.775,0.85
-0.0,6.725,1.279,0.0,0.0,277.975,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1026.7,1013.55,1019.825,79.95,1026.1,0.1,102.152756,-13.99325,0.1,280.7,100.0,22412.2,1.1,-1.05,0.3
-0.0,6.8500004,1.27625,0.0,0.0,278.35,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1026.5,1013.4,1019.6,80.2,1025.9,0.15,115.22375,-7.64875,0.2,280.375,100.0,19780.5,1.35,-1.35,-0.17500001
0.0223531258625,7.0,1.2737501,0.0,0.0,278.625,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1026.55,1013.42505,1019.625,82.475,1025.875,0.2,128.4055,-1.95675,0.3,279.725,100.0,17877.125,1.6,-1.55,-0.425
18.648471739228125,7.075,1.2715,28130.875,21.525,278.8,4.9,8848.475,0.0,6.65,100.0,7.0,1.0,0.5,1026.6,1013.4,1019.6,83.075,1025.85,0.15,141.9155,2.7675,0.3,279.5,100.0,14974.625,1.775,-1.65,-0.75
68.24121746420937,7.125,1.26975,145405.5,59.75,278.975,10.5,27769.95,0.075,146.425,100.0,7.0,1.0,0.0,1026.25,1013.05,1019.25,80.725,1025.5,0.0,155.84,6.2305,0.3,279.75,100.0,31905.8,2.35,-2.0,-1.225
80.45802831652813,7.2,1.26775,274186.66,89.35,279.075,17.275,49999.0,1.675,3147.35,98.3,7.0,1.0,0.0,1025.825,1012.7,1018.9,78.55,1025.1,0.0,170.121,8.191999,0.17500001,280.0,99.5,45771.273,2.4,-2.1,-1.15
60.6635786295625,7.275,1.2665,339058.7,94.425,279.275,36.9,97547.83,21.2,41191.875,82.1,7.0,1.0,0.0,1025.6,1012.45,1018.65,76.525,1024.875,0.0,184.57225,8.50225,0.0,280.25,95.625,43500.3,2.0749998,-1.825,-1.05
37.90586824709062,7.3,1.266,308249.0,72.825,279.325,44.1,145873.03,22.325,78324.2,51.9,7.0,1.0,0.0,1025.5,1012.325,1018.5,75.9,1024.725,0.0,198.94325,7.1365004,0.0,280.4,90.7,37162.1,1.95,-1.6,-1.125
20.536125661753125,7.125,1.2685,196006.47,35.125,278.95,24.275002,123124.3,11.225,60352.973,54.775,7.0,1.0,0.0,1025.5,1012.3,1018.5,76.25,1024.75,0.0,213.01324,4.20125,0.0,280.34998,84.875,31732.398,1.65,-1.45,-0.675
0.3995531411,6.9,1.272,63999.35,4.125,278.45,2.75,48688.7,0.0,20213.074,57.55,7.0,0.5,1.0,1025.5,1012.3,1018.6,77.7,1024.8,0.0,226.67274,-0.09100002,0.0,280.15002,89.825,28907.275,1.1500001,-1.1500001,-0.15
-0.0,6.6,1.2765,2453.375,0.0,277.775,0.0,4967.1,0.0,0.0,56.175,7.0,0.0,1.0,1025.525,1012.375,1018.6,78.925,1024.8501,0.0,239.95676,-5.46325,0.0,279.9,88.475,27700.25,1.025,-0.925,0.4
-0.0,6.275,1.2815,0.0,0.0,276.975,0.0,0.0,0.0,0.0,72.9,7.0,0.0,1.0,1025.55,1012.375,1018.625,79.4,1024.925,0.0,253.03575,-11.60525,0.0,279.65002,98.625,33829.574,1.1,-0.75,0.8
-0.0,6.1499996,1.28325,0.0,0.0,276.65,0.0,0.0,0.0,0.0,90.65,7.0,0.0,1.0,1025.525,1012.325,1018.6,79.575,1024.9,0.0,266.19748,-18.1925,0.025,279.4,99.05,43041.426,1.1,-0.85,0.725
-0.0,6.175,1.2825,0.0,0.0,276.725,0.0,0.0,0.0,0.0,98.275,7.0,0.0,1.0,1025.6,1012.4,1018.7,79.325,1025.0,0.0,279.8225,-24.87875,0.2,279.2,99.725,43100.75,1.025,-0.8,0.625
-0.0,6.375,1.27875,0.0,0.0,277.25,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1025.6,1012.42505,1018.675,77.4,1024.95,0.05,294.36124,-31.2775,0.45,279.2,100.0,29683.426,0.875,-0.775,0.45
-0.0,6.475,1.2765,0.0,0.0,277.475,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1025.475,1012.325,1018.55,75.025,1024.8251,0.125,310.27576,-36.9345,0.57500005,279.45,100.0,7096.55,0.775,-0.7,0.3
-0.0,6.6,1.27525,0.0,0.0,277.75,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1025.25,1012.1,1018.35,73.325,1024.575,0.15,327.876,-41.3195,0.5,279.925,100.0,12518.574,0.8,-0.775,0.15
-0.0,6.7,1.2735,0.0,0.0,278.0,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1024.825,1011.75,1017.95,73.55,1024.2,0.025,347.036,-43.8865,0.25,280.375,100.0,27655.45,1.0,-1.0,-0.15
-0.0,6.7,1.2705,0.0,0.0,277.95,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1024.35,1011.3,1017.525,76.15,1023.75,0.0,96.9705,-44.237,0.05,280.425,100.0,41085.0,1.1,-1.0,-0.4
-0.0,7.025,1.26975,0.0,0.0,278.7,0.0,0.0,0.0,0.0,99.675,7.0,0.0,1.0,1025.0,1011.85,1018.05,81.15,1024.3,0.0,25.25975,-42.767,0.22500001,279.675,99.725,28555.426,1.125,-1.125,0.0
-0.0,7.075,1.26825,0.0,0.0,278.82498,0.0,0.0,0.0,0.0,98.875,7.0,0.0,1.0,1024.575,1011.475,1017.675,80.8,1023.9,0.0,43.52275,-38.985252,0.05,280.1,99.05,41748.05,0.9,-0.9,-0.1
-0.0,7.0,1.268,0.0,0.0,278.7,0.0,0.0,0.0,0.0,99.9,7.0,0.0,1.0,1024.375,1011.25,1017.45,81.7,1023.675,0.0,60.06025,-33.72575,0.15,280.1,99.9,46856.2,0.35,-0.15,0.225
-0.0,7.0,1.2674999,0.0,0.0,278.67502,0.0,0.0,0.0,0.0,99.85,7.0,0.0,1.0,1024.1,1010.975,1017.175,82.375,1023.4,0.0,75.063995,-27.5385,0.15,280.075,99.85,46554.8,0.6,-0.025,0.6
-0.0,7.0,1.2665,0.0,0.0,278.775,0.0,0.0,0.0,0.0,96.875,7.0,0.0,1.0,1023.65,1010.55,1016.75,81.35,1022.95,0.0,88.96975,-20.9085,0.0,280.475,96.875,47264.1,0.55,-0.22500001,0.5
-0.0,7.0,1.2655001,0.0,0.0,278.7,0.0,0.0,0.0,0.0,93.85,7.0,0.0,1.0,1023.25,1010.15,1016.35,79.7,1022.55,0.0,102.2465,-14.24375,0.0,280.75,93.85,48227.1,0.4,-0.3,0.3
-0.0,7.05,1.265,0.0,0.0,278.8,0.0,0.0,0.0,0.0,97.95,7.0,0.0,1.0,1022.9,1009.825,1016.0,78.5,1022.225,0.0,115.30575,-7.90275,0.0,281.0,97.95,48044.15,0.4,-0.25,0.025000006
-0.0,7.025,1.265,0.0,0.0,278.75,0.0,0.0,0.0,0.0,83.6,7.0,0.0,1.0,1022.8,1009.725,1015.9,78.125,1022.125,0.0,128.47101,-2.21525,0.0,280.975,86.0,48877.023,0.4,0.22500001,-0.25
12.115034498912502,6.9,1.265,24424.225,19.275,278.5,14.75,26539.725,2.725,4880.925,65.8,7.0,1.0,0.5,1022.75,1009.675,1015.875,78.225,1022.075,0.0,141.95926,2.50425,0.0,280.875,81.625,48459.074,0.375,0.275,0.17500001
62.23074139665,6.925,1.26475,134788.7,56.125,278.55,36.675,92581.58,12.875,28031.275,73.175,7.0,1.0,0.0,1022.6,1009.475,1015.65,78.95,1021.875,0.0,155.857,5.9647503,0.0,280.85,96.225,48412.125,0.5,0.2,0.45
80.0213129223375,7.05,1.26325,259701.34,85.05,278.775,49.375,154958.25,22.65,63928.9,73.1,7.0,1.0,0.0,1022.35,1009.25,1015.45,80.225,1021.65,0.0,170.10825,7.92575,0.0,280.6,93.825,47555.074,0.75,0.45,0.6
59.01182028654375,7.1499996,1.262,323437.06,90.125,279.025,49.9,178731.67,35.375,104449.85,61.824997,7.0,1.0,0.0,1021.9,1008.85,1015.05,79.95,1021.25,0.0,184.5275,8.23975,0.0,280.6,88.9,46535.426,0.875,0.65,0.55
37.3233226388875,7.1749997,1.262,293446.66,69.0,279.05,37.675,157608.08,35.225002,127115.875,47.1,7.0,1.0,0.0,1021.575,1008.525,1014.7,80.1,1020.9,0.0,198.86874,6.88075,0.0,280.6,75.075,45632.125,0.65,0.575,-0.17500001
15.303338263025,7.05,1.2635,184270.47,32.55,278.775,20.975,105547.4,11.775,84635.85,33.25,7.0,1.0,0.25,1021.4,1008.4,1014.6,81.399994,1020.8,0.0,212.91225,3.9545,0.0,280.45,46.524998,46095.3,0.65,-0.17500001,-0.625
0.17925619983125,6.95,1.2655001,57492.25,3.25,278.55,2.125,41568.773,0.0,21191.35,15.974999,7.0,0.5,1.0,1021.375,1008.3,1014.5,82.75,1020.7,0.0,226.5505,-0.32799998,0.0,280.4,18.325,46188.324,0.85,-0.525,-0.049999997
-0.0,6.9,1.2665,1652.4249,0.0,278.425,0.0,3814.175,0.0,0.0,27.2,7.0,0.0,1.0,1021.0,1007.95,1014.1,82.625,1020.35,0.0,239.81726,-5.69075,0.0,280.525,35.25,40438.727,1.1,0.54999995,0.95
-0.0,6.7,1.26975,0.0,0.0,278.05,0.0,0.0,0.0,0.0,47.9,7.0,0.0,1.0,1020.725,1007.6,1013.8,82.95,1020.05,0.0,252.88326,-11.8265,0.0,280.5,66.025,28729.176,1.45,1.275,0.5
-0.0,6.65,1.2720001,0.0,0.0,277.8,0.0,0.0,0.0,0.0,68.25,7.0,0.0,1.0,1020.95,1007.8,1014.025,85.075005,1020.275,0.0,266.035,-18.40975,0.0,280.075,88.6,28030.2,1.1,0.5,-0.275
-0.0,6.55,1.2739999,0.0,0.0,277.6,0.0,0.0,0.0,0.0,95.85,7.0,0.0,1.0,1021.05,1007.9,1014.175,86.675,1020.4,0.0,279.65375,-25.0975,0.0,280.05,99.775,35043.45,1.1,-0.725,0.825
-0.0,6.8,1.2695,0.0,0.0,278.2,0.0,0.0,0.0,0.0,100.0,7.0,0.0,1.0,1021.1,1007.9,1014.1,87.525,1020.4,0.0,294.19275,-31.501999,0.0,280.15002,100.0,31463.65,1.2,-0.75,0.95
-0.0,6.925,1.267,0.0,0.0,278.45,0.0,0.0,0.0,0.0,99.85,7.0,0.0,1.0,1021.0,1007.875,1014.05,86.825,1020.275,0.0,310.117,-37.169,0.0,280.25,99.975,37784.023,1.3,-1.2,0.45000002
-0.0,6.975,1.266,0.0,0.0,278.575,0.0,0.0,0.0,0.0,98.95,7.0,0.0,1.0,1020.8,1007.7,1013.9,86.25,1020.1,0.0,327.744,-41.567,0.0,280.3,99.675,42726.4,1.75,-1.7,-0.35000002
-0.0,7.05,1.26625,0.0,0.0,278.775,0.0,0.0,0.0,0.0,90.325,7.0,0.0,1.0,1020.725,1007.675,1013.8,89.475,1020.1,0.0,346.94977,-44.146,0.0,280.2,94.225,37399.65,2.9,-2.75,-0.95
-0.0,7.225,1.2645,0.0,0.0,279.15002,0.0,0.0,0.0,0.0,60.475,7.0,0.0,1.0,1020.65,1007.55,1013.725,93.0,1019.925,0.0,96.9435,-44.50225,0.0,279.975,69.35,28107.95,3.8,-3.6,-1.125
-0.0,6.4,1.27275,0.0,0.0,277.3,0.0,0.0,0.0,0.0,67.8,7.0,0.0,1.0,1019.675,1006.525,1012.75,88.25,1018.975,0.0,25.28025,-43.02825,0.0,279.75,99.3,31805.824,3.125,-3.125,-0.1
-0.0,6.4,1.272,0.0,0.0,277.3,0.0,0.0,0.0,0.0,63.45,7.0,0.0,1.0,1019.35,1006.15,1012.375,87.25,1018.65,0.0,43.585,-39.24275,0.0,279.425,97.8,18716.4,3.5,-3.5,-0.3
-0.0,6.475,1.26975,0.0,0.0,277.45,0.0,0.0,0.0,0.0,48.2,7.0,0.0,1.0,1018.95,1005.825,1012.05,85.575,1018.25,0.0,60.146248,-33.97775,0.0,279.35,81.925,20328.426,3.9,-3.9,-0.4
-0.0,6.475,1.26625,0.0,0.0,277.55,0.0,0.0,0.0,0.0,20.075,7.0,0.0,1.0,1018.65,1005.57495,1011.75,81.7,1018.0,0.0,75.15925,-27.786499,0.0,279.625,36.475,28244.8,4.025,-4.0,-0.45
-0.0,6.25,1.26575,0.0,0.0,277.05,0.0,0.0,0.0,0.0,6.5750003,7.0,0.0,1.0,1018.6,1005.5,1011.675,78.625,1017.9,0.0,89.06475,-21.154501,0.0,279.55,11.675,37075.83,4.375,-4.35,-0.6
-0.0,5.95,1.26725,0.0,0.0,276.3,0.0,0.0,0.0,0.0,7.8,7.0,0.0,1.0,1018.75,1005.57495,1011.775,75.85,1018.025,0.0,102.33475,-14.4915,0.0,279.025,13.35,40756.25,4.8,-4.75,-0.35000002
-0.0,5.7,1.2695,0.0,0.0,275.7,0.0,0.0,0.0,0.0,4.625,7.0,0.0,1.0,1018.95,1005.85,1012.05,74.0,1018.25,0.0,115.3825,-8.15325,0.0,278.4,5.4,43414.023,5.05,-5.05,-0.2
-0.0,5.575,1.27175,0.0,0.0,275.3,0.0,0.0,0.0,0.0,7.15,7.0,0.0,1.0,1019.35,1006.15,1012.35,73.35,1018.6,0.0,128.53175,-2.46975,0.0,277.825,8.200001,47877.977,5.1749997,-5.1499996,-0.35000002
9.353022246809376,5.3500004,1.2722499,20842.8,17.1,274.75,11.65,20970.674,4.375,7887.625,9.375,7.0,1.0,0.75,1019.57495,1006.375,1012.575,71.399994,1018.8,0.0,141.99825,2.2455,0.0,277.6,10.35,54336.25,5.2,-5.2,0.3
42.88206160062813,5.1749997,1.2702501,124707.0,52.65,274.35,29.275,73675.7,33.975,69036.35,11.575,7.0,1.0,0.0,1019.675,1006.45,1012.675,68.649994,1018.9,0.0,155.87025,5.70325,0.0,277.75,11.725,56047.4,5.2,-5.075,1.025
55.15507860476563,4.975,1.268,245775.03,80.925,273.775,37.075,119449.98,59.775,168736.97,11.55,7.0,1.0,0.0,1019.6,1006.4,1012.6,63.975,1018.8,0.0,170.0915,7.6644998,0.0,278.15,11.55,58280.523,5.25,-5.0,1.65
36.54355151950937,4.725,1.26625,308354.88,85.95,273.125,37.1,133532.6,66.85,227907.92,7.1000004,7.0,1.0,0.0,1019.5,1006.4,1012.6,58.925,1018.8,0.0,184.48026,7.9820004,0.0,278.525,7.1000004,59585.875,5.3,-4.925,1.975
23.00244381260313,4.5,1.26625,279209.0,65.35,272.45,31.025002,122651.43,51.4,212856.75,5.175,7.0,1.0,0.0,1019.5,1006.325,1012.525,55.55,1018.725,0.0,198.7915,6.63075,0.0,278.7,5.175,60443.55,5.3,-4.9,2.0
8.33563114175625,4.3,1.26825,173131.1,30.075,271.85,17.925,88144.42,18.325,125524.375,2.9499998,7.0,1.0,0.25,1019.475,1006.3,1012.5,54.225,1018.7,0.0,212.8095,3.71375,0.0,278.525,2.9499998,61439.125,5.225,-4.8250003,1.975
4.167815570878125,4.2,1.2715,51300.652,2.4,271.4,2.025,35905.676,0.0,32987.273,1.325,7.0,0.5,1.0,1019.6,1006.4,1012.6,54.300003,1018.875,0.0,226.4265,-0.55849993,0.0,278.1,1.325,61105.227,4.95,-4.725,1.45
-0.0,4.125,1.27425,871.8,0.0,271.15,0.0,3625.0,0.0,0.0,1.2,7.0,0.0,1.0,1019.525,1006.35,1012.55,54.7,1018.8,0.0,239.6765,-5.91225,0.0,277.625,1.2,60574.3,4.5,-4.45,0.625
-0.0,4.0,1.2755,0.0,0.0,270.75,0.0,0.0,0.0,0.0,0.17500001,7.0,0.0,1.0,1019.275,1006.05,1012.275,53.45,1018.55,0.0,252.73,-12.041,0.0,277.375,0.17500001,60596.5,4.25,-4.225,0.475
-0.0,3.9,1.2765,0.0,0.0,270.4,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1018.85,1005.6,1011.85,52.6,1018.1,0.0,265.872,-18.620998,0.0,277.15,0.0,60610.926,4.25,-4.225,0.1
-0.0,3.9,1.2772499,0.0,0.0,270.4,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1018.4,1005.15,1011.35,53.5,1017.65,0.0,279.48425,-25.3095,0.0,276.775,0.0,60627.15,4.525,-4.525,-0.4
-0.0,3.85,1.2774999,0.0,0.0,270.15,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1017.95,1004.75,1010.95,53.475,1017.25,0.0,294.022,-31.71975,0.0,276.6,0.0,60613.875,4.5,-4.5,-0.15
-0.0,3.7,1.277,0.0,0.0,269.625,0.0,0.0,0.0,0.0,0.175,7.0,0.0,1.0,1017.575,1004.35,1010.55,52.3,1016.825,0.0,309.95624,-37.397,0.0,276.5,0.175,60582.875,4.3,-4.3,0.2
-0.0,3.6,1.2774999,0.0,0.0,269.34998,0.0,0.0,0.0,0.0,0.95000005,7.0,0.0,1.0,1017.35,1004.1,1010.325,52.075,1016.6,0.0,327.608,-41.808,0.0,276.34998,0.95000005,60571.926,4.4,-4.4,0.2
-0.0,3.6,1.278,0.0,0.0,269.17502,0.0,0.0,0.0,0.0,2.125,7.0,0.0,1.0,1017.25,1003.975,1010.225,52.8,1016.5,0.0,346.85925,-44.399002,0.0,276.15002,2.125,60550.574,4.575,-4.55,0.35
-0.0,3.525,1.2785001,0.0,0.0,269.05,0.0,0.0,0.0,0.0,3.15,7.0,0.0,1.0,1017.175,1003.9,1010.1,53.6,1016.4,0.0,96.911255,-44.763,0.0,275.95,3.15,60528.25,4.75,-4.6,0.925
-0.0,3.6,1.2785001,0.0,0.0,269.15002,0.0,0.0,0.0,0.0,7.025,7.0,0.0,1.0,1017.15,1003.925,1010.175,53.625,1016.425,0.0,25.29475,-43.2845,0.0,276.025,7.025,60538.477,4.0,-3.85,1.05
-0.0,3.525,1.279,0.0,0.0,269.05,0.0,0.0,0.0,0.0,6.7,7.0,0.0,1.0,1016.95,1003.65,1009.85,53.275,1016.15,0.0,43.64125,-39.49575,0.0,276.0,6.7,60546.45,4.05,-3.95,0.9
-0.0,3.5,1.2785001,0.0,0.0,268.875,0.0,0.0,0.0,0.0,5.275,7.0,0.0,1.0,1016.55,1003.25,1009.45,53.05,1015.75,0.0,60.226,-34.22575,0.0,276.0,5.275,60527.4,3.975,-3.875,0.9
-0.0,3.5,1.2787501,0.0,0.0,268.8,0.0,0.0,0.0,0.0,7.5,7.0,0.0,1.0,1016.225,1002.95,1009.2,52.55,1015.475,0.0,75.2485,-28.03075,0.0,276.0,7.5,60534.074,3.675,-3.6,0.65
-0.0,3.5,1.28,0.0,0.0,268.82498,0.0,0.0,0.0,0.0,8.75,7.0,0.0,1.0,1016.15,1002.85,1009.1,52.5,1015.375,0.0,89.154495,-21.39775,0.0,275.95,8.75,60548.676,3.75,-3.7,0.55
-0.0,3.5,1.28,0.0,0.0,268.7,0.0,0.0,0.0,0.0,6.15,7.0,0.0,1.0,1016.05,1002.75,1009.0,53.025,1015.3,0.0,102.418,-14.7355,0.0,275.8,6.15,60532.676,3.85,-3.75,0.975
-0.0,3.5,1.28,0.0,0.0,268.7,0.0,0.0,0.0,0.0,8.325,7.0,0.0,1.0,1016.05,1002.8,1009.05,53.2,1015.325,0.0,115.454,-8.4002495,0.0,275.775,8.325,60531.8,3.7,-3.525,1.1
-0.0,3.475,1.28075,0.0,0.0,268.725,0.0,0.0,0.0,0.0,9.075,7.0,0.0,1.0,1016.2,1002.95,1009.2,53.075,1015.5,0.0,128.587,-2.7207499,0.0,275.7,9.075,60554.523,3.6,-3.4,1.075
7.6654689958125,3.525,1.2804999,17372.0,15.025,268.95,10.6,19069.8,4.4,7903.225,11.2,7.0,1.0,0.75,1016.4,1003.15,1009.4,53.0,1015.675,0.0,142.03275,1.9909999,0.0,275.75,11.2,60597.625,3.675,-3.55,1.0
39.756649531446875,3.65,1.2775,115139.33,49.35,269.45,27.4,68414.25,34.5,69992.67,16.675001,7.0,1.0,0.0,1016.45,1003.175,1009.4,53.375,1015.7,0.0,155.87875,5.4465,0.0,275.95,16.675001,60625.25,4.0,-3.85,1.025
53.84975732855625,3.775,1.2737501,232411.38,76.9,269.95,35.875,113883.65,58.475,167348.4,16.375,7.0,1.0,0.0,1016.2,1002.975,1009.2,53.175,1015.425,0.0,170.071,7.4084997,0.0,276.425,16.375,60970.35,4.25,-4.025,1.35
35.88884188985625,3.8,1.271,293816.62,81.925,270.2,36.175,129660.35,63.925003,220301.45,12.975,7.0,1.0,0.0,1015.95,1002.75,1008.95,52.75,1015.175,0.0,184.42975,7.73025,0.0,276.9,12.975,61511.273,4.4,-4.1,1.6
22.971465773996876,3.825,1.2695,265537.94,61.85,270.175,30.275,119623.67,47.5,200551.72,14.4,7.0,1.0,0.0,1015.65,1002.45,1008.65,51.825,1014.85,0.0,198.712,6.3859997,0.0,277.275,14.4,61485.95,4.5,-4.1,1.85
8.813599925968752,3.725,1.269,162576.22,27.85,269.8,16.425,84088.375,16.125,114548.0,12.825,7.0,1.0,0.25,1015.35,1002.15,1008.325,50.475,1014.57495,0.0,212.7055,3.479,0.0,277.5,12.825,61784.1,4.7,-4.125,2.25
4.406799962984376,3.6,1.27,45925.8,1.825,269.35,1.025,31449.451,0.0,29038.75,10.4,7.0,0.25,1.0,1015.175,1002.0,1008.2,49.75,1014.425,0.0,226.302,-0.783,0.0,277.35,10.4,62595.477,4.8,-4.2,2.475
-0.0,3.5,1.271,514.175,0.0,269.1,0.0,1863.6,0.0,0.0,5.6,7.0,0.0,1.0,1014.9,1001.725,1007.925,50.6,1014.175,0.0,239.53575,-6.1275,0.0,277.05,5.6,62768.375,4.775,-4.1499996,2.375
-0.0,3.55,1.272,0.0,0.0,269.1,0.0,0.0,0.0,0.0,3.4,7.0,0.0,1.0,1014.75,1001.5,1007.7,51.8,1013.925,0.0,252.576,-12.249249,0.0,276.84998,3.4,62266.523,4.6749997,-4.05,2.325
-0.0,3.6,1.272,0.0,0.0,269.2,0.0,0.0,0.0,0.0,5.4,7.0,0.0,1.0,1014.6,1001.4,1007.6,52.4,1013.8,0.0,265.708,-18.82625,0.0,276.725,6.4,61933.977,4.625,-3.975,2.4
-0.0,3.6,1.272,0.0,0.0,269.2,0.0,0.0,0.0,0.0,9.075,7.0,0.0,1.0,1014.7,1001.42505,1007.625,53.125,1013.85,0.0,279.3135,-25.515,0.0,276.6,10.875,61386.45,4.775,-4.0,2.65
-0.0,3.6,1.27275,0.0,0.0,269.225,0.0,0.0,0.0,0.0,11.575001,7.0,0.0,1.0,1014.725,1001.5,1007.7,53.55,1013.975,0.0,293.85077,-31.931252,0.0,276.475,14.325001,61405.727,4.825,-3.85,2.9250002
-0.0,3.6,1.2737501,0.0,0.0,269.2,0.0,0.0,0.0,0.0,13.6,7.0,0.0,1.0,1014.9,1001.625,1007.85,54.075,1014.1,0.0,309.79276,-37.619,0.0,276.34998,17.75,61074.477,4.3,-3.6,2.4
-0.0,3.6,1.2755,0.0,0.0,269.2,0.0,0.0,0.0,0.0,8.45,7.0,0.0,1.0,1015.1,1001.85,1008.05,54.7,1014.3,0.0,327.46924,-42.04325,0.0,276.225,8.575,60519.85,3.7,-3.4,1.4
-0.0,3.6,1.2772499,0.0,0.0,269.3,0.0,0.0,0.0,0.0,6.725,7.0,0.0,1.0,1015.2,1002.0,1008.2,55.025,1014.5,0.0,346.76425,-44.64675,0.0,276.125,6.725,60541.273,3.55,-3.45,0.9
-0.0,3.6,1.27825,0.0,0.0,269.225,0.0,0.0,0.0,0.0,4.4,7.0,0.0,1.0,1015.175,1001.925,1008.175,54.925003,1014.425,0.0,96.874245,-45.01825,0.0,275.975,4.4,60565.426,3.6,-3.5,0.975
-0.0,3.5,1.277,0.0,0.0,268.975,0.0,0.0,0.0,0.0,1.375,7.0,0.0,1.0,1015.15,1001.9,1008.15,53.075,1014.4,0.0,25.30375,-43.5365,0.0,276.275,1.525,60552.176,3.65,-3.55,0.875
-0.0,3.5,1.27775,0.0,0.0,268.875,0.0,0.0,0.0,0.0,1.375,7.0,0.0,1.0,1015.15,1001.92505,1008.175,53.1,1014.42505,0.0,43.691498,-39.74475,0.0,276.17502,1.375,60560.85,3.55,-3.4250002,0.9
-0.0,3.5,1.2785001,0.0,0.0,268.75,0.0,0.0,0.0,0.0,1.075,7.0,0.0,1.0,1015.175,1001.92505,1008.15,52.5,1014.45,0.0,60.30025,-34.47,0.0,276.1,1.075,60579.05,3.375,-3.275,0.7
-0.0,3.5,1.28,0.0,0.0,268.725,0.0,0.0,0.0,0.0,0.5,7.0,0.0,1.0,1015.05,1001.775,1008.025,52.3,1014.3,0.0,75.33225,-28.27175,0.0,276.1,0.5,60596.5,3.3,-3.3,0.25
-0.0,3.475,1.282,0.0,0.0,268.7,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1014.975,1001.675,1007.9,52.4,1014.2,0.0,89.238,-21.63725,0.0,276.0,0.0,60614.0,3.5,-3.5,-0.025
-0.0,3.4,1.282,0.0,0.0,268.5,0.0,0.0,0.0,0.0,0.85,7.0,0.0,1.0,1014.9,1001.6,1007.9,52.225,1014.175,0.0,102.49575,-14.976,0.0,275.9,1.65,55826.727,3.5,-3.5,-0.05
-0.0,3.375,1.282,0.0,0.0,268.3,0.0,0.0,0.0,0.0,1.4000001,7.0,0.0,1.0,1014.95,1001.65,1007.9,51.65,1014.175,0.0,115.52075,-8.6435,0.0,275.9,2.775,49806.227,3.5,-3.5,0.0
-0.0,3.3,1.282,0.0,0.0,268.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1015.15,1001.85,1008.15,51.4,1014.425,0.0,128.6375,-2.96775,0.0,275.9,0.0,56158.6,3.375,-3.375,0.15
5.8786564250875,3.35,1.2815,13998.95,13.049999,268.325,7.75,13932.65,4.45,8031.225,0.0,7.0,1.0,0.75,1015.425,1002.2,1008.45,50.5,1014.725,0.0,142.0625,1.74075,0.0,275.925,0.0,61754.875,3.25,-3.25,0.025
