pv_measurement,absolute_humidity_2m:gm3,air_density_2m:kgm3,clear_sky_energy_1h:J,clear_sky_rad:W,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,pressure_100m:hPa,pressure_50m:hPa,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms
0.0,8.575,1.2305,0.0,0.0,281.7,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1003.9,988.7,994.7,90.325,1000.8,0.3,328.10773,-40.83925,0.22500001,283.75,100.0,3601.875,4.3,4.175,0.875
0.0,8.7,1.231,0.0,0.0,281.95,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1005.65,990.375,996.375,89.15,1002.45,0.4,347.1815,-43.3895,0.4,283.55,100.0,3838.0,5.3500004,5.1499996,1.5
-0.0,8.6,1.233,0.0,0.0,281.8,0.0,0.0,0.0,0.0,99.675,24.0,0.0,1.0,1007.2,991.95,998.0,88.675,1004.05,0.15,97.00875,-43.729248,0.25,283.3,99.825,6672.6,5.8,5.575,1.525
-0.0,8.4,1.23225,0.0,0.0,281.425,0.0,0.0,0.0,0.0,93.225,24.0,0.0,1.0,1007.05,991.85,997.875,87.45,1003.9,0.0,25.21275,-42.267,0.075,283.275,93.3,18865.35,6.625,6.45,1.3
0.0,8.3,1.2344999,0.0,0.0,281.25,0.0,0.0,0.0,0.0,80.225,24.0,0.0,1.0,1008.275,993.1,999.15,86.75,1005.15,0.0,43.399002,-38.48875,0.0,283.125,80.225,30155.75,6.95,6.7,1.75
0.0,8.1,1.235,0.0,0.0,280.95,0.0,0.0,0.0,0.0,91.55,24.0,0.0,1.0,1009.44995,994.225,1000.275,84.7,1006.325,0.0,59.8905,-33.2325,0.0,283.075,91.55,38235.227,7.15,6.85,2.0749998
0.0,7.85,1.236,0.0,0.0,280.5,0.0,0.0,0.0,0.0,85.375,24.0,0.0,1.0,1010.6,995.35,1001.425,81.825,1007.45,0.0,74.873245,-27.04475,0.0,283.05,85.375,39166.723,7.475,7.225,1.9
0.0,7.625,1.23775,0.0,0.0,280.05,0.0,0.0,0.0,0.0,95.225,24.0,0.0,1.0,1011.9,996.65,1002.65,80.15,1008.75,0.0,88.775,-20.4085,0.0,282.875,95.275,41426.074,7.525,7.4,1.425
0.0,7.6,1.2395,0.0,0.0,279.95,0.0,0.0,0.0,0.0,91.825,24.0,0.0,1.0,1013.2,997.9,1003.975,79.975,1010.05,0.0,102.06,-13.733,0.0,282.675,91.925,39081.574,7.4,7.3,1.2
0.0,7.575,1.24175,0.0,0.0,279.95,0.0,0.0,0.0,0.0,82.25,24.0,0.0,1.0,1014.6,999.325,1005.375,80.55,1011.475,0.0,115.138,-7.3765,0.0,282.4,82.600006,33567.15,7.275,7.1749997,1.2
0.0,7.5,1.243,141.3,0.5,279.84998,0.375,653.425,0.0,0.0,77.825,24.0,0.25,1.0,1016.1,1000.775,1006.85,80.325005,1012.95,0.0,128.33301,-1.6717501,0.0,282.275,79.075,40345.8,7.05,6.95,1.1750001
0.0,7.55,1.2435,34076.773,24.150002,279.95,16.35,30129.824,0.0,0.0,76.225,24.0,1.0,1.0,1017.625,1002.175,1008.25,80.75,1014.375,0.0,141.86275,3.0635,0.0,282.17502,79.75,45108.45,6.6,6.55,0.95
11.76,7.6749997,1.244,157966.38,64.05,280.15002,35.125,92725.85,26.8,48267.176,91.9,24.0,1.0,0.0,1018.95,1003.45,1009.55,81.4,1015.65,0.0,155.8135,6.53575,0.0,282.15002,94.275,50770.523,6.15,6.15,0.65
45.08,7.775,1.244,291297.0,94.375,280.4,44.6,143589.2,39.45,119305.58,83.875,24.0,1.0,0.0,1020.125,1004.575,1010.65,81.65,1016.80005,0.0,170.126,8.500999,0.0,282.225,85.0,43719.1,5.7,5.65,0.6
37.24,7.9,1.24475,357566.22,99.55,280.65002,46.375,163831.53,42.05,146733.75,68.225,24.0,1.0,0.0,1021.1,1005.575,1011.65,82.3,1017.80005,0.0,184.61075,8.809,0.0,282.3,69.875,27128.275,5.3500004,5.3250003,0.525
74.48,8.0,1.2475,325870.94,77.4,280.775,36.675,149512.83,31.725,132814.34,69.925,24.0,1.0,0.0,1022.0,1006.5,1012.6,83.5,1018.7,0.0,199.0135,7.4355,0.0,282.15,74.375,24559.875,5.3,5.275,0.425
64.68,8.1,1.2505,210098.83,38.2,280.9,21.225,104184.58,11.325,77528.33,78.025,24.0,1.0,0.25,1022.925,1007.35,1013.475,85.325,1019.625,0.0,213.1105,4.4875,0.0,281.9,81.1,27068.852,4.95,4.95,0.4
18.62,8.025,1.25375,71739.23,5.125,280.8,3.0500002,43686.824,0.0,20409.352,77.225,24.0,0.5,1.0,1023.7,1008.2,1014.35,86.775,1020.5,0.0,226.79074,0.17950001,0.0,281.75,78.05,28736.65,4.35,4.3,0.45000002
0.0,7.95,1.2574999,3372.4502,0.0,280.6,0.0,5523.275,0.0,0.0,68.5,24.0,0.0,1.0,1024.275,1008.825,1014.95,87.1,1021.125,0.0,240.0885,-5.2085,0.0,281.475,69.425,31099.35,3.625,3.55,0.725
0.0,7.8,1.26175,0.0,0.0,280.25,0.0,0.0,0.0,0.0,46.825,24.0,0.0,1.0,1024.825,1009.4,1015.575,87.05,1021.75,0.0,253.17676,-11.3654995,0.0,281.2,47.199997,33392.875,3.35,3.075,1.125
0.0,7.575,1.2645,0.0,0.0,279.85,0.0,0.0,0.0,0.0,37.05,24.0,0.0,1.0,1025.475,1009.975,1016.15,86.2,1022.35,0.0,266.34326,-17.9645,0.0,281.0,38.95,39050.2,2.975,2.425,1.725
0.0,7.3500004,1.268,0.0,0.0,279.35,0.0,0.0,0.0,0.0,38.775,24.0,0.0,1.0,1026.1,1010.65,1016.825,85.25,1023.05,0.0,279.9685,-24.659,0.0,280.84998,42.225,41350.3,2.8,1.85,2.05
0.0,7.1749997,1.2705,0.0,0.0,279.025,0.0,0.0,0.0,0.0,62.25,24.0,0.0,1.0,1026.725,1011.25,1017.45,84.125,1023.65,0.0,294.50348,-31.0615,0.0,280.8,62.675003,42135.85,2.725,1.425,2.3
0.0,7.025,1.2725,0.0,0.0,278.7,0.0,0.0,0.0,0.0,91.075,24.0,0.0,1.0,1027.35,1011.8,1018.0,83.35,1024.225,0.0,310.406,-36.71775,0.0,280.875,92.15,42275.773,2.45,1.025,2.25
0.0,6.825,1.2765,0.0,0.0,278.2,0.0,0.0,0.0,0.0,84.8,24.0,0.0,1.0,1027.75,1012.2,1018.425,82.8,1024.675,0.0,327.98224,-41.0985,0.0,281.05,93.275,42237.074,1.9499999,0.5,1.875
0.0,6.45,1.28275,0.0,0.0,277.4,0.0,0.0,0.0,0.0,71.425,24.0,0.0,1.0,1028.075,1012.55,1018.775,82.6,1025.05,0.0,347.104,-43.6595,0.0,281.17502,87.2,39425.4,1.6500001,0.15,1.6500001
-0.0,6.125,1.2875,0.0,0.0,276.55,0.0,0.0,0.0,0.0,83.875,24.0,0.0,1.0,1028.225,1012.8,1019.1,83.675,1025.4,0.0,96.99225,-44.00475,0.0,281.2,88.825,38147.2,1.475,0.025,1.475
-0.0,6.6,1.28075,0.0,0.0,277.7,0.0,0.0,0.0,0.0,88.825,24.0,0.0,1.0,1028.075,1012.55,1018.8,85.8,1025.1,0.0,25.244001,-42.53725,0.0,281.075,97.0,41428.1,1.4,-0.2,1.4
0.0,6.4,1.283,0.0,0.0,277.25,0.0,0.0,0.0,0.0,97.45,24.0,0.0,1.0,1027.925,1012.4,1018.675,85.0,1024.95,0.0,43.4725,-38.75375,0.0,281.17502,99.55,40357.35,1.3249999,-0.32500002,1.25
0.0,6.2,1.28525,0.0,0.0,276.8,0.0,0.0,0.0,0.0,99.475,24.0,0.0,1.0,1027.575,1012.05,1018.325,83.825,1024.625,0.0,59.9875,-33.49125,0.0,281.225,99.85,38387.477,1.2,-0.4,1.1750001
0.0,6.1499996,1.2857499,0.0,0.0,276.625,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1027.1499,1011.625,1017.9,81.85,1024.2,0.05,74.97925,-27.29875,0.0,281.075,100.0,35395.727,1.3,-0.4,1.25
0.0,6.3500004,1.2825,0.0,0.0,277.15,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1026.875,1011.375,1017.625,79.95,1023.925,0.1,88.88075,-20.66125,0.025,280.8,100.0,34614.0,1.375,-0.45,1.25
0.0,6.525,1.27925,0.0,0.0,277.55,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1026.55,1011.1,1017.35,79.6,1023.6,0.1,102.159,-13.98675,0.125,280.6,100.0,31045.975,1.125,-0.65,0.9
0.0,6.7,1.2755,0.0,0.0,277.925,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1026.3501,1010.875,1017.1,80.15,1023.35,0.2,115.22525,-7.63375,0.2,280.4,100.0,25908.75,1.05,-0.875,0.6
0.0,6.8250003,1.272,6.425,0.025,278.3,0.0,14.05,0.0,0.0,100.0,24.0,0.25,1.0,1026.5,1010.875,1017.07495,82.425,1023.325,0.2,128.4035,-1.93375,0.3,279.775,100.0,17551.275,1.05,-0.95,0.45
0.0,6.925,1.2695,28618.574,21.775,278.5,4.775,8591.5,0.0,0.0,100.0,24.0,1.0,1.0,1026.525,1010.875,1017.075,83.1,1023.3,0.125,141.91075,2.79675,0.35000002,279.5,100.0,10044.05,1.05,-1.05,0.1
18.62,7.0,1.26775,146749.83,60.225002,278.7,10.225,26975.176,0.0,0.6,100.0,24.0,1.0,0.25,1026.2,1010.525,1016.725,80.85,1022.95,0.0,155.83475,6.26525,0.32500002,279.75,100.0,26706.426,1.45,-1.4,-0.45000002
51.940000000000005,7.1,1.2655001,276218.28,89.95,278.875,17.15,49314.426,2.425,4373.625,97.55,24.0,1.0,0.0,1025.8,1010.15,1016.325,78.575,1022.55,0.0,170.1165,8.23,0.15,280.0,99.025,45846.0,1.525,-1.45,-0.45000002
67.62,7.2,1.2635,341377.66,95.05,279.125,36.825,97220.42,30.800001,59802.1,81.075,24.0,1.0,0.0,1025.575,1009.95,1016.1,76.2,1022.3,0.0,184.5695,8.541,0.0,280.3,93.5,47407.6,1.225,-1.15,-0.35
68.60000000000001,7.225,1.2625,310471.28,73.375,279.15,43.2,144100.9,27.825,105501.58,50.0,24.0,1.0,0.0,1025.5,1009.8,1016.0,75.725,1022.2,0.0,198.94101,7.174,0.0,280.5,89.575,45281.926,1.025,-0.9,-0.45000002
49.0,6.975,1.26625,197710.66,35.5,278.625,23.875,120796.05,11.25,70306.85,53.7,24.0,1.0,0.25,1025.5,1009.8,1016.0,76.8,1022.225,0.0,213.0115,4.235,0.0,280.375,83.25,37595.074,0.95,-0.925,0.025000002
27.44,6.675,1.2715,64863.3,4.25,277.95,2.6750002,47778.1,0.0,20234.426,54.975,24.0,0.5,1.0,1025.45,1009.9,1016.1,79.15,1022.3,0.0,226.66951,-0.063250005,0.0,280.05,87.45,34546.973,0.725,-0.55,0.5
4.9,6.25,1.27875,2550.775,0.0,276.975,0.0,4779.275,0.0,0.0,53.525,24.0,0.0,1.0,1025.4,1009.9,1016.15,80.6,1022.4,0.0,239.95026,-5.4422503,0.0,279.725,87.875,32435.875,1.0,-0.425,0.90000004
0.0,5.8,1.28575,0.0,0.0,275.85,0.0,0.0,0.0,0.0,72.25,24.0,0.0,1.0,1025.4,1009.875,1016.15,80.75,1022.45,0.0,253.02525,-11.5925,0.0,279.5,98.875,37349.875,1.3249999,-0.3,1.25
0.0,5.6499996,1.287,0.0,0.0,275.425,0.0,0.0,0.0,0.0,91.6,24.0,0.0,1.0,1025.4,1009.8,1016.07495,80.350006,1022.375,0.0,266.18152,-18.18825,0.025,279.275,98.8,45472.176,1.1750001,-0.4,1.1
0.0,5.75,1.285,0.0,0.0,275.625,0.0,0.0,0.0,0.0,98.3,24.0,0.0,1.0,1025.5,1009.92505,1016.175,79.5,1022.475,0.0,279.801,-24.88375,0.25,279.1,99.65,45988.2,1.05,-0.375,0.95
0.0,6.05,1.2785,0.0,0.0,276.475,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1025.525,1009.92505,1016.175,76.95,1022.45,0.05,294.33624,-31.292,0.525,279.25,100.0,31844.85,0.85,-0.35000002,0.75
0.0,6.225,1.275,0.0,0.0,276.95,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1025.4,1009.775,1016.025,74.3,1022.25,0.1,310.2495,-36.95825,0.6,279.65,100.0,7880.875,0.7,-0.3,0.65
0.0,6.4,1.2737501,0.0,0.0,277.325,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1025.15,1009.575,1015.8,72.4,1022.05,0.075,327.85324,-41.3515,0.45000002,280.2,100.0,17590.475,0.775,-0.45000002,0.625
0.0,6.55,1.2715,0.0,0.0,277.65002,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1024.7,1009.25,1015.45,72.55,1021.675,0.0,347.02252,-43.924,0.17500001,280.8,100.0,36570.625,0.725,-0.6,0.425
-0.0,6.5,1.269,0.0,0.0,277.625,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1024.25,1008.75,1014.95,75.35,1021.2,0.0,96.9705,-44.27575,0.0,280.95,100.0,45421.875,0.6,-0.475,0.3
-0.0,6.9,1.26825,0.0,0.0,278.45,0.0,0.0,0.0,0.0,99.325,24.0,0.0,1.0,1024.9,1009.375,1015.575,81.375,1021.8,0.0,25.27025,-42.80275,0.17500001,279.925,99.5,34490.4,0.75,-0.65,0.375
0.0,7.0,1.267,0.0,0.0,278.7,0.0,0.0,0.0,0.0,98.524994,24.0,0.0,1.0,1024.5,1009.0,1015.2,80.975,1021.4,0.0,43.54,-39.015,0.05,280.45,98.875,42840.55,0.75,-0.525,0.425
0.0,6.95,1.267,0.0,0.0,278.55,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1024.3,1008.775,1014.975,82.55,1021.2,0.0,60.079,-33.7465,0.15,280.4,100.0,46623.426,0.65,0.35000002,0.52500004
0.0,6.925,1.26675,0.0,0.0,278.525,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1024.05,1008.525,1014.7,83.225,1020.925,0.0,75.08,-27.550001,0.15,280.375,100.0,45722.6,0.975,0.25,0.9
0.0,6.975,1.266,0.0,0.0,278.575,0.0,0.0,0.0,0.0,96.925,24.0,0.0,1.0,1023.45,1008.05,1014.25,81.3,1020.45,0.0,88.98151,-20.91075,0.0,280.925,96.925,46260.926,0.8,0.0,0.8
0.0,6.9,1.2655001,0.0,0.0,278.5,0.0,0.0,0.0,0.0,92.75,24.0,0.0,1.0,1023.075,1007.65,1013.85,79.3,1020.05,0.0,102.25275,-14.23775,0.0,281.275,92.75,48056.8,0.675,-0.1,0.65
0.0,6.95,1.26425,0.0,0.0,278.575,0.0,0.0,0.0,0.0,98.05,24.0,0.0,1.0,1022.75,1007.3,1013.45,78.4,1019.65,0.0,115.30725,-7.88775,0.0,281.55,98.05,48651.727,0.65,0.125,0.625
0.0,6.9,1.264,0.0,0.0,278.5,0.0,0.0,0.0,0.0,76.2,24.0,0.0,1.0,1022.75,1007.225,1013.375,78.8,1019.57495,0.0,128.469,-2.1925,0.0,281.35,81.45,49457.3,0.55,0.55,0.2
0.0,6.8,1.264,24827.05,19.525,278.2,15.325001,27557.875,0.0,0.0,52.5,24.0,1.0,1.0,1022.75,1007.2,1013.4,79.2,1019.6,0.0,141.9545,2.534,0.0,281.15002,80.325,49401.3,0.775,0.575,0.45000002
17.64,6.8250003,1.26275,136087.3,56.6,278.275,36.25,92777.17,14.225,25606.426,59.475,24.0,1.0,0.25,1022.625,1007.025,1013.175,79.7,1019.375,0.0,155.85199,5.99925,0.0,281.175,92.7,49514.324,0.75,0.35000002,0.7
58.8,7.0,1.26,261691.75,85.65,278.675,47.75,151161.53,28.925,77683.55,60.85,24.0,1.0,0.0,1022.35,1006.75,1012.95,80.8,1019.15,0.0,170.1035,7.96375,0.0,281.025,88.425,48455.023,0.95,0.525,0.8
61.74,7.2,1.25825,325721.44,90.75,279.125,48.375,173028.3,39.425,123056.9,54.075,24.0,1.0,0.0,1021.95,1006.35,1012.55,80.15,1018.75,0.0,184.5245,8.278,0.0,281.1,84.05,47104.45,1.05,0.6,0.825
58.8,7.25,1.258,295631.97,69.55,279.25,37.0,153663.8,37.075,137714.9,40.2,24.0,1.0,0.0,1021.6,1006.05,1012.2,80.425,1018.4,0.0,198.8665,6.918,0.0,281.025,65.125,46047.35,0.6,0.55,0.22500001
46.06,7.05,1.261,185928.22,32.875,278.8,20.875,104141.8,9.875,84482.375,26.225,24.0,1.0,0.5,1021.4,1005.9,1012.1,82.375,1018.275,0.0,212.91,3.988,0.0,280.725,35.625,46396.523,0.55,-0.2,-0.5
24.5,6.8500004,1.26475,58334.15,3.35,278.35,2.25,41574.273,0.0,17747.25,14.125,24.0,0.5,1.0,1021.35,1005.85,1012.05,84.375,1018.25,0.0,226.54675,-0.29999998,0.0,280.45,16.05,45694.625,0.75,-0.55,-0.4
2.94,6.775,1.267,1749.95,0.0,278.175,0.0,4010.25,0.0,0.0,22.925,24.0,0.0,1.0,1020.9,1005.475,1011.675,83.9,1017.9,0.0,239.81075,-5.67,0.0,280.675,30.85,42633.625,0.75,0.325,0.70000005
0.0,6.5,1.2725,0.0,0.0,277.5,0.0,0.0,0.0,0.0,40.95,24.0,0.0,1.0,1020.575,1005.15,1011.35,84.175,1017.57495,0.0,252.87225,-11.813499,0.0,280.7,58.075,36925.227,1.35,1.0250001,0.725
0.0,6.25,1.2755,0.0,0.0,276.95,0.0,0.0,0.0,0.0,59.6,24.0,0.0,1.0,1020.8,1005.375,1011.575,86.975,1017.85,0.0,266.01898,-18.40575,0.0,280.025,79.725,32532.176,1.125,0.525,0.22499998
0.0,6.1,1.278,0.0,0.0,276.55,0.0,0.0,0.0,0.0,92.9,24.0,0.0,1.0,1020.975,1005.5,1011.75,88.174995,1018.0,0.0,279.6325,-25.10225,0.0,279.925,99.425,36992.1,1.075,-0.75,0.725
0.0,6.55,1.2715,0.0,0.0,277.6,0.0,0.0,0.0,0.0,100.0,24.0,0.0,1.0,1021.0,1005.5,1011.7,88.1,1017.92505,0.0,294.16724,-31.51625,0.0,280.2,100.0,35485.85,1.1,-0.65,0.9
0.0,6.725,1.2675,0.0,0.0,278.025,0.0,0.0,0.0,0.0,99.95,24.0,0.0,1.0,1020.875,1005.35,1011.55,86.95,1017.75,0.0,310.09048,-37.19275,0.0,280.34998,100.0,40125.023,1.275,-1.05,0.6
0.0,6.7,1.2675,0.0,0.0,278.0,0.0,0.0,0.0,0.0,98.775,24.0,0.0,1.0,1020.675,1005.2,1011.35,85.675,1017.57495,0.0,327.721,-41.59875,0.0,280.425,99.5,43674.727,1.45,-1.45,0.0
0.0,6.675,1.269,0.0,0.0,277.925,0.0,0.0,0.0,0.0,84.475,24.0,0.0,1.0,1020.6,1005.2,1011.4,88.2,1017.6,0.0,346.93652,-44.183,0.0,280.25,89.675,42197.5,2.175,-2.1,-0.4
-0.0,6.8500004,1.2674999,0.0,0.0,278.3,0.0,0.0,0.0,0.0,46.95,24.0,0.0,1.0,1020.425,1005.05,1011.25,91.3,1017.45,0.0,96.9435,-44.541,0.0,280.025,58.575,36661.95,2.8,-2.8,-0.425
-0.0,5.925,1.2774999,0.0,0.0,276.15002,0.0,0.0,0.0,0.0,53.375,24.0,0.0,1.0,1019.45,1003.975,1010.2,87.275,1016.45,0.0,25.291,-43.06375,0.0,279.825,98.425,35019.375,2.35,-2.3,0.5
0.0,6.0,1.276,0.0,0.0,276.275,0.0,0.0,0.0,0.0,51.1,24.0,0.0,1.0,1019.05,1003.65,1009.85,87.35,1016.1,0.0,43.60225,-39.272,0.0,279.45,95.425,26744.125,2.75,-2.75,0.4
0.0,6.1,1.2737501,0.0,0.0,276.6,0.0,0.0,0.0,0.0,43.875,24.0,0.0,1.0,1018.65,1003.25,1009.45,86.65,1015.75,0.0,60.165253,-33.9985,0.0,279.25,80.85,27206.0,3.0,-2.975,0.4
0.0,6.275,1.27,0.0,0.0,276.9,0.0,0.0,0.0,0.0,22.324999,24.0,0.0,1.0,1018.325,1002.95,1009.15,83.525,1015.4,0.0,75.17525,-27.798,0.0,279.55,40.575,29488.773,3.15,-3.1,0.5
0.0,6.1499996,1.26925,0.0,0.0,276.7,0.0,0.0,0.0,0.0,5.65,24.0,0.0,1.0,1018.25,1002.875,1009.07495,80.65,1015.275,0.0,89.07675,-21.15675,0.0,279.55,9.35,31242.8,3.4,-3.35,0.375
0.0,5.875,1.2705,0.0,0.0,276.1,0.0,0.0,0.0,0.0,4.05,24.0,0.0,1.0,1018.375,1002.975,1009.15,77.3,1015.375,0.0,102.3415,-14.48475,0.0,279.1,5.0,35050.25,3.875,-3.85,0.6
0.0,5.6,1.27175,0.0,0.0,275.4,0.0,0.0,0.0,0.0,5.7,24.0,0.0,1.0,1018.6,1003.15,1009.35,75.3,1015.55,0.0,115.38425,-8.13825,0.0,278.475,6.175,39316.25,4.25,-4.1499996,0.9
0.0,5.375,1.272,0.0,0.0,274.775,0.0,0.0,0.0,0.0,8.075,24.0,0.0,1.0,1019.05,1003.45,1009.65,74.600006,1015.9,0.0,128.5295,-2.447,0.0,277.85,8.200001,46058.625,4.425,-4.3250003,0.975
0.0,5.1749997,1.27075,21238.574,17.375,274.275,11.3,20318.2,0.0,0.0,10.2,24.0,1.0,1.0,1019.375,1003.625,1009.85,72.5,1016.075,0.0,141.99399,2.275,0.0,277.7,10.55,53952.0,4.7,-4.375,1.7249999
11.76,5.05,1.2675,125961.16,53.125,274.0,29.825,74042.67,26.65,47931.4,14.05,24.0,1.0,0.25,1019.475,1003.75,1009.95,69.3,1016.15,0.0,155.86525,5.738,0.0,277.85,14.25,56370.75,4.875,-4.2,2.45
40.18000000000001,4.9,1.26475,247722.84,81.525,273.625,37.625,121447.625,58.725,153646.16,13.4,24.0,1.0,0.0,1019.4,1003.65,1009.8,64.55,1016.0,0.0,170.087,7.70275,0.0,278.15,13.4,58349.1,4.875,-4.05,2.7
58.8,4.7,1.263,310603.44,86.575,273.025,37.3,134864.47,66.85,226055.78,6.1,24.0,1.0,0.0,1019.4,1003.7,1009.85,59.625,1016.05,0.0,184.477,8.02075,0.0,278.55,6.1,59554.824,4.75,-3.95,2.65
59.78000000000001,4.45,1.2635,281356.2,65.9,272.3,31.0,122927.5,52.25,214390.3,6.1,24.0,1.0,0.0,1019.325,1003.65,1009.8,56.2,1016.0,0.0,198.7895,6.6677504,0.0,278.67502,6.1,60679.523,4.575,-3.875,2.45
42.14,4.25,1.2665,174742.38,30.45,271.6,17.825,87855.92,14.325001,119860.91,3.175,24.0,1.0,0.5,1019.3,1003.55,1009.75,54.975,1015.975,0.0,212.80725,3.7475,0.0,278.45,3.175,61819.8,4.425,-3.8,2.225
20.58,4.05,1.27125,52123.324,2.5,270.85,1.8249999,35357.8,0.0,25811.625,1.4,24.0,0.5,1.0,1019.3,1003.7,1009.9,54.825,1016.1,0.0,226.42325,-0.53075,0.0,278.05,1.4,61259.875,4.075,-3.7,1.75
1.96,3.875,1.2765,969.5,0.0,270.35,0.0,3288.0251,0.0,0.0,1.5,24.0,0.0,1.0,1019.2,1003.6,1009.85,54.75,1016.07495,0.0,239.67,-5.89125,0.0,277.575,1.5,60103.977,3.575,-3.4,1.025
0.0,3.75,1.2795,0.0,0.0,269.825,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1018.875,1003.35,1009.55,53.275,1015.85,0.0,252.71875,-12.02775,0.0,277.34998,0.0,59215.7,3.3,-3.175,0.9
0.0,3.6,1.2804999,0.0,0.0,269.325,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1018.45,1002.925,1009.15,52.05,1015.35,0.0,265.8555,-18.617,0.0,277.15,0.0,59210.324,3.2,-3.125,0.725
0.0,3.5749998,1.281,0.0,0.0,269.075,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1018.0,1002.45,1008.725,52.625,1014.95,0.0,279.4625,-25.31425,0.0,276.8,0.0,59189.45,3.375,-3.35,0.425
0.0,3.475,1.28125,0.0,0.0,268.75,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1017.55,1002.025,1008.25,52.35,1014.525,0.0,293.99677,-31.734001,0.0,276.6,0.0,59218.25,3.45,-3.35,0.8
0.0,3.35,1.281,0.0,0.0,268.25,0.0,0.0,0.0,0.0,0.3,24.0,0.0,1.0,1017.15,1001.55,1007.85,51.025,1014.05,0.0,309.92926,-37.42075,0.0,276.5,0.3,59279.3,3.4250002,-3.2,1.2
0.0,3.3,1.28125,0.0,0.0,268.025,0.0,0.0,0.0,0.0,1.375,24.0,0.0,1.0,1016.9,1001.3,1007.6,51.075,1013.8,0.0,327.58527,-41.83975,0.0,276.3,1.375,59289.176,3.5,-3.3,1.2
0.0,3.3,1.282,0.0,0.0,267.95,0.0,0.0,0.0,0.0,2.9,24.0,0.0,1.0,1016.8,1001.25,1007.5,52.1,1013.75,0.0,346.84576,-44.43625,0.0,276.1,2.9,59282.85,3.725,-3.475,1.35
-0.0,3.3,1.282,0.0,0.0,267.9,0.0,0.0,0.0,0.0,3.9,24.0,0.0,1.0,1016.725,1001.1,1007.4,53.075,1013.6,0.0,96.911,-44.8015,0.0,275.9,3.9,59273.125,4.15,-3.65,1.975
-0.0,3.3,1.28175,0.0,0.0,268.05,0.0,0.0,0.0,0.0,9.425,24.0,0.0,1.0,1016.675,1001.125,1007.375,52.85,1013.625,0.0,25.3055,-43.3205,0.0,275.95,9.425,59334.125,3.7,-2.95,2.25
0.0,3.275,1.282,0.0,0.0,267.9,0.0,0.0,0.0,0.0,8.1,24.0,0.0,1.0,1016.45,1000.85,1007.05,52.5,1013.35,0.0,43.658752,-39.525,0.0,275.9,8.1,59316.176,3.625,-3.0,2.0
0.0,3.2,1.282,0.0,0.0,267.67502,0.0,0.0,0.0,0.0,5.6749997,24.0,0.0,1.0,1016.05,1000.45,1006.7,52.225,1012.95,0.0,60.24475,-34.2465,0.0,275.95,5.6749997,59291.297,3.55,-2.95,2.0
0.0,3.2,1.2825,0.0,0.0,267.6,0.0,0.0,0.0,0.0,8.549999,24.0,0.0,1.0,1015.8,1000.2,1006.475,51.7,1012.7,0.0,75.265,-28.0425,0.0,276.0,8.549999,59309.727,3.1,-2.6,1.7
0.0,3.2,1.28375,0.0,0.0,267.625,0.0,0.0,0.0,0.0,10.4,24.0,0.0,1.0,1015.8,1000.15,1006.4,51.75,1012.675,0.0,89.16625,-21.39975,0.0,275.925,10.4,59294.55,2.95,-2.625,1.35
0.0,3.2,1.284,0.0,0.0,267.55,0.0,0.0,0.0,0.0,7.3,24.0,0.0,1.0,1015.7,1000.1,1006.3,52.325,1012.6,0.0,102.42475,-14.7285,0.0,275.8,7.3,59252.273,3.2,-2.75,1.725
0.0,3.2,1.283,0.0,0.0,267.6,0.0,0.0,0.0,0.0,10.2,24.0,0.0,1.0,1015.75,1000.15,1006.375,52.625,1012.65,0.0,115.45625,-8.385,0.0,275.775,10.2,59652.227,3.15,-2.55,1.875
0.0,3.2,1.282,0.0,0.0,267.6,0.0,0.0,0.0,0.0,9.9,24.0,0.0,1.0,1016.0,1000.3,1006.55,52.325,1012.85,0.0,128.58525,-2.6977499,0.0,275.7,9.9,60802.375,2.95,-2.375,1.75
